Type,Date,Latitude,Longitude
Multiple_Gunshots,10/3/2014,38.67,-90.26

Multiple_Gunshots,10/3/2014,38.67,-90.24

Single_Gunshot,10/3/2014,38.67,-90.24

Single_Gunshot,10/3/2014,38.67,-90.26

Single_Gunshot,10/2/2014,38.67,-90.23

Multiple_Gunshots,10/2/2014,38.66,-90.27

Multiple_Gunshots,10/2/2014,38.68,-90.26

Multiple_Gunshots,10/2/2014,38.68,-90.26

Multiple_Gunshots,10/2/2014,38.68,-90.26

Single_Gunshot,10/2/2014,38.67,-90.26

Multiple_Gunshots,10/2/2014,38.67,-90.26

Multiple_Gunshots,10/1/2014,38.67,-90.22

Single_Gunshot,10/1/2014,38.68,-90.27

Single_Gunshot,10/1/2014,38.67,-90.26

Multiple_Gunshots,9/30/2014,38.67,-90.24

Multiple_Gunshots,9/30/2014,38.67,-90.24

Single_Gunshot,9/30/2014,38.67,-90.23

Multiple_Gunshots,9/30/2014,38.68,-90.23

Multiple_Gunshots,9/30/2014,38.68,-90.28

Single_Gunshot,9/30/2014,38.68,-90.25

Single_Gunshot,9/30/2014,38.66,-90.26

Multiple_Gunshots,9/29/2014,38.67,-90.23

Multiple_Gunshots,9/29/2014,38.67,-90.23

Single_Gunshot,9/29/2014,38.67,-90.23

Single_Gunshot,9/29/2014,38.67,-90.23

Multiple_Gunshots,9/29/2014,38.68,-90.23

Multiple_Gunshots,9/29/2014,38.67,-90.22

Single_Gunshot,9/29/2014,38.67,-90.22

Single_Gunshot,9/28/2014,38.66,-90.28

Multiple_Gunshots,9/28/2014,38.66,-90.28

Single_Gunshot,9/28/2014,38.67,-90.27

Multiple_Gunshots,9/28/2014,38.68,-90.28

Multiple_Gunshots,9/28/2014,38.68,-90.28

Multiple_Gunshots,9/28/2014,38.67,-90.25

Multiple_Gunshots,9/28/2014,38.67,-90.25

Single_Gunshot,9/28/2014,38.67,-90.25

Multiple_Gunshots,9/28/2014,38.67,-90.26

Multiple_Gunshots,9/27/2014,38.67,-90.24

Single_Gunshot,9/27/2014,38.66,-90.25

Multiple_Gunshots,9/27/2014,38.67,-90.23

Multiple_Gunshots,9/27/2014,38.67,-90.26

Multiple_Gunshots,9/27/2014,38.67,-90.26

Multiple_Gunshots,9/27/2014,38.67,-90.25

Multiple_Gunshots,9/27/2014,38.67,-90.24

Multiple_Gunshots,9/27/2014,38.67,-90.26

Single_Gunshot,9/27/2014,38.67,-90.24

Single_Gunshot,9/27/2014,38.67,-90.23

Multiple_Gunshots,9/27/2014,38.66,-90.26

Multiple_Gunshots,9/27/2014,38.67,-90.24

Multiple_Gunshots,9/27/2014,38.67,-90.23

Multiple_Gunshots,9/27/2014,38.67,-90.24

Multiple_Gunshots,9/27/2014,38.67,-90.23

Multiple_Gunshots,9/27/2014,38.67,-90.24

Single_Gunshot,9/27/2014,38.66,-90.25

Multiple_Gunshots,9/26/2014,38.68,-90.28

Multiple_Gunshots,9/26/2014,38.67,-90.25

Multiple_Gunshots,9/26/2014,38.66,-90.25

Multiple_Gunshots,9/26/2014,38.67,-90.24

Multiple_Gunshots,9/26/2014,38.67,-90.26

Single_Gunshot,9/26/2014,38.67,-90.23

Single_Gunshot,9/26/2014,38.67,-90.23

Single_Gunshot,9/26/2014,38.66,-90.28

Single_Gunshot,9/26/2014,38.67,-90.24

Multiple_Gunshots,9/25/2014,38.68,-90.23

Multiple_Gunshots,9/25/2014,38.65,-90.23

Multiple_Gunshots,9/25/2014,38.65,-90.23

Single_Gunshot,9/25/2014,38.67,-90.24

Multiple_Gunshots,9/25/2014,38.66,-90.24

Multiple_Gunshots,9/25/2014,38.66,-90.26

Multiple_Gunshots,9/25/2014,38.67,-90.22

Multiple_Gunshots,9/25/2014,38.66,-90.26

Multiple_Gunshots,9/25/2014,38.67,-90.25

Single_Gunshot,9/24/2014,38.67,-90.25

Multiple_Gunshots,9/24/2014,38.68,-90.26

Multiple_Gunshots,9/24/2014,38.68,-90.27

Single_Gunshot,9/24/2014,38.68,-90.23

Multiple_Gunshots,9/23/2014,38.67,-90.25

Multiple_Gunshots,9/23/2014,38.66,-90.25

Multiple_Gunshots,9/23/2014,38.66,-90.25

Single_Gunshot,9/23/2014,38.67,-90.23

Multiple_Gunshots,9/23/2014,38.67,-90.22

Multiple_Gunshots,9/23/2014,38.67,-90.23

Single_Gunshot,9/23/2014,38.67,-90.23

Multiple_Gunshots,9/21/2014,38.67,-90.23

Single_Gunshot,9/21/2014,38.68,-90.22

Multiple_Gunshots,9/21/2014,38.67,-90.23

Single_Gunshot,9/21/2014,38.68,-90.29

Multiple_Gunshots,9/21/2014,38.66,-90.23

Single_Gunshot,9/21/2014,38.68,-90.27

Multiple_Gunshots,9/21/2014,38.68,-90.23

Multiple_Gunshots,9/21/2014,38.66,-90.25

Multiple_Gunshots,9/21/2014,38.66,-90.26

Single_Gunshot,9/21/2014,38.67,-90.25

Multiple_Gunshots,9/20/2014,38.67,-90.23

Multiple_Gunshots,9/20/2014,38.68,-90.28

Single_Gunshot,9/20/2014,38.67,-90.24

Multiple_Gunshots,9/20/2014,38.66,-90.26

Single_Gunshot,9/20/2014,38.68,-90.28

Single_Gunshot,9/20/2014,38.67,-90.24

Multiple_Gunshots,9/20/2014,38.67,-90.24

Single_Gunshot,9/20/2014,38.66,-90.25

Single_Gunshot,9/20/2014,38.68,-90.24

Single_Gunshot,9/19/2014,38.68,-90.28

Single_Gunshot,9/19/2014,38.67,-90.25

Multiple_Gunshots,9/19/2014,38.66,-90.24

Single_Gunshot,9/19/2014,38.68,-90.26

Single_Gunshot,9/19/2014,38.67,-90.24

Single_Gunshot,9/19/2014,38.67,-90.22

Single_Gunshot,9/18/2014,38.67,-90.26

Multiple_Gunshots,9/18/2014,38.66,-90.23

Multiple_Gunshots,9/18/2014,38.69,-90.26

Single_Gunshot,9/18/2014,38.67,-90.25

Single_Gunshot,9/18/2014,38.67,-90.22

Single_Gunshot,9/18/2014,38.67,-90.25

Multiple_Gunshots,9/18/2014,38.67,-90.26

Multiple_Gunshots,9/18/2014,38.66,-90.25

Single_Gunshot,9/17/2014,38.67,-90.26

Single_Gunshot,9/17/2014,38.66,-90.23

Multiple_Gunshots,9/16/2014,38.66,-90.24

Multiple_Gunshots,9/16/2014,38.68,-90.28

Single_Gunshot,9/16/2014,38.68,-90.27

Single_Gunshot,9/15/2014,38.67,-90.26

Multiple_Gunshots,9/15/2014,38.67,-90.26

Single_Gunshot,9/15/2014,38.67,-90.26

Multiple_Gunshots,9/15/2014,38.67,-90.27

Multiple_Gunshots,9/15/2014,38.67,-90.28

Multiple_Gunshots,9/15/2014,38.67,-90.27

Single_Gunshot,9/14/2014,38.68,-90.28

Single_Gunshot,9/14/2014,38.67,-90.26

Multiple_Gunshots,9/13/2014,38.67,-90.23

Single_Gunshot,9/13/2014,38.67,-90.23

Single_Gunshot,9/12/2014,38.67,-90.26

Multiple_Gunshots,9/12/2014,38.67,-90.28

Multiple_Gunshots,9/11/2014,38.68,-90.27

Single_Gunshot,9/11/2014,38.67,-90.26

Single_Gunshot,9/11/2014,38.67,-90.23

Multiple_Gunshots,9/11/2014,38.67,-90.23

Single_Gunshot,9/11/2014,38.68,-90.24

Multiple_Gunshots,9/9/2014,38.67,-90.24

Single_Gunshot,9/9/2014,38.67,-90.25

Multiple_Gunshots,9/9/2014,38.67,-90.24

Single_Gunshot,9/9/2014,38.68,-90.22

Multiple_Gunshots,9/9/2014,38.66,-90.23

Single_Gunshot,9/9/2014,38.67,-90.24

Multiple_Gunshots,9/9/2014,38.67,-90.24

Multiple_Gunshots,9/8/2014,38.66,-90.25

Multiple_Gunshots,9/8/2014,38.66,-90.24

Multiple_Gunshots,9/8/2014,38.67,-90.24

Multiple_Gunshots,9/8/2014,38.67,-90.24

Multiple_Gunshots,9/8/2014,38.67,-90.24

Multiple_Gunshots,9/8/2014,38.67,-90.24

Multiple_Gunshots,9/8/2014,38.67,-90.24

Multiple_Gunshots,9/7/2014,38.66,-90.24

Multiple_Gunshots,9/7/2014,38.67,-90.24

Single_Gunshot,9/6/2014,38.66,-90.23

Multiple_Gunshots,9/6/2014,38.67,-90.23

Multiple_Gunshots,9/5/2014,38.68,-90.23

Multiple_Gunshots,9/5/2014,38.67,-90.22

Single_Gunshot,9/5/2014,38.68,-90.23

Multiple_Gunshots,9/5/2014,38.67,-90.23

Single_Gunshot,9/5/2014,38.67,-90.23

Single_Gunshot,9/5/2014,38.67,-90.28

Single_Gunshot,9/5/2014,38.67,-90.28

Multiple_Gunshots,9/4/2014,38.67,-90.28

Single_Gunshot,9/4/2014,38.68,-90.29

Multiple_Gunshots,9/4/2014,38.66,-90.25

Single_Gunshot,9/4/2014,38.66,-90.26

Multiple_Gunshots,9/4/2014,38.66,-90.27

Single_Gunshot,9/4/2014,38.66,-90.23

Multiple_Gunshots,9/4/2014,38.68,-90.28

Multiple_Gunshots,9/4/2014,38.67,-90.22

Multiple_Gunshots,9/4/2014,38.66,-90.24

Single_Gunshot,9/3/2014,38.66,-90.23

Multiple_Gunshots,9/3/2014,38.68,-90.27

Multiple_Gunshots,9/2/2014,38.67,-90.26

Multiple_Gunshots,9/2/2014,38.67,-90.23

Multiple_Gunshots,9/2/2014,38.66,-90.23

Multiple_Gunshots,9/2/2014,38.67,-90.26

Single_Gunshot,9/2/2014,38.68,-90.27

Multiple_Gunshots,9/1/2014,38.67,-90.27

Gunshot_or_firework,9/1/2014,38.67,-90.27

Multiple_Gunshots,8/31/2014,38.67,-90.23

Single_Gunshot,8/31/2014,38.67,-90.27

Single_Gunshot,8/31/2014,38.67,-90.26

Single_Gunshot,8/31/2014,38.67,-90.23

Multiple_Gunshots,8/31/2014,38.65,-90.24

Multiple_Gunshots,8/30/2014,38.66,-90.23

Multiple_Gunshots,8/30/2014,38.66,-90.26

Multiple_Gunshots,8/30/2014,38.68,-90.27

Single_Gunshot,8/30/2014,38.68,-90.26

Multiple_Gunshots,8/30/2014,38.67,-90.24

Single_Gunshot,8/30/2014,38.67,-90.24

Multiple_Gunshots,8/29/2014,38.68,-990.28

Multiple_Gunshots,8/29/2014,38.66,-90.24

Multiple_Gunshots,8/29/2014,38.67,-90.23

Multiple_Gunshots,8/29/2014,38.68,-90.27

Single_Gunshot,8/29/2014,38.68,-90.27

Multiple_Gunshots,8/29/2014,38.67,-90.24

Single_Gunshot,8/29/2014,38.67,-90.24

Single_Gunshot,8/29/2014,38.67,-90.22

Multiple_Gunshots,8/29/2014,38.67,-90.22

Multiple_Gunshots,8/28/2014,38.68,-90.27

Multiple_Gunshots,8/28/2014,38.68,-90.27

Single_Gunshot,8/28/2014,38.67,-90.23

Single_Gunshot,8/28/2014,38.67,-90.26

Multiple_Gunshots,8/27/2014,38.67,-90.24

Single_Gunshot,8/27/2014,38.68,-90.24

Single_Gunshot,8/27/2014,38.67,-90.24

Multiple_Gunshots,8/27/2014,38.67,-90.23

Multiple_Gunshots,8/26/2014,38.67,-90.23

Multiple_Gunshots,8/26/2014,38.66,-90.25

Multiple_Gunshots,8/25/2014,38.66,-90.25

Single_Gunshot,8/24/2014,38.67,-90.22

Multiple_Gunshots,8/24/2014,38.67,-90.28

Multiple_Gunshots,8/23/2014,38.67,-90.24

Multiple_Gunshots,8/23/2014,38.66,-90.23

Multiple_Gunshots,8/23/2014,38.66,-90.23

Multiple_Gunshots,8/23/2014,38.67,-90.26

Single_Gunshot,8/22/2014,38.67,-90.23

Single_Gunshot,8/21/2014,38.66,-90.26

Single_Gunshot,8/20/2014,38.65,-90.24

Multiple_Gunshots,8/20/2014,38.67,-90.23

Multiple_Gunshots,8/20/2014,38.66,-90.26

Single_Gunshot,8/20/2014,38.67,-90.26

Multiple_Gunshots,8/20/2014,38.66,-90.27

Single_Gunshot,8/20/2014,38.67,-90.27

Multiple_Gunshots,8/19/2014,38.67,-90.23

Multiple_Gunshots,8/19/2014,38.67,-90.23

Multiple_Gunshots,8/19/2014,38.66,-90.24

Multiple_Gunshots,8/19/2014,38.68,-90.29

Multiple_Gunshots,8/19/2014,38.68,-90.26

Single_Gunshot,8/19/2014,38.67,-90.23

Multiple_Gunshots,8/19/2014,38.67,-90.23

Multiple_Gunshots,8/19/2014,38.67,-90.27

Single_Gunshot,8/19/2014,38.67,-90.24

Multiple_Gunshots,8/19/2014,38.66,-90.25

Single_Gunshot,8/18/2014,38.67,-90.23

Multiple_Gunshots,8/17/2014,38.69,-90.24

Single_Gunshot,8/17/2014,38.67,-90.24

Multiple_Gunshots,8/17/2014,38.68,-90.23

Single_Gunshot,8/17/2014,38.66,-90.26

Multiple_Gunshots,8/17/2014,38.67,-90.23

Single_Gunshot,8/16/2014,38.67,-90.23

Single_Gunshot,8/16/2014,38.66,-90.26

Multiple_Gunshots,8/16/2014,38.67,-90.24

Single_Gunshot,8/16/2014,38.67,-90.27

Single_Gunshot,8/16/2014,38.67,-90.25

Single_Gunshot,8/16/2014,38.67,-90.27

Multiple_Gunshots,8/15/2014,38.67,-90.26

Single_Gunshot,8/15/2014,38.67,-90.22

Multiple_Gunshots,8/15/2014,38.67,-90.24

Single_Gunshot,8/15/2014,38.67,-90.24

Single_Gunshot,8/15/2014,38.67,-90.23

Multiple_Gunshots,8/15/2014,38.67,-90.23

Multiple_Gunshots,8/14/2014,38.66,-90.26

Single_Gunshot,8/14/2014,38.67,-90.24

Multiple_Gunshots,8/13/2014,38.67,-90.23

Multiple_Gunshots,8/13/2014,38.67,-90.26

Multiple_Gunshots,8/13/2014,38.67,-90.23

Multiple_Gunshots,8/13/2014,38.67,-90.23

Multiple_Gunshots,8/13/2014,38.68,-90.27

Multiple_Gunshots,8/13/2014,38.67,-90.23

Single_Gunshot,8/13/2014,38.67,-90.24

Single_Gunshot,8/13/2014,38.67,-90.24

Single_Gunshot,8/12/2014,38.68,-90.27

Multiple_Gunshots,8/12/2014,38.68,-90.23

Single_Gunshot,8/12/2014,38.67,-90.24

Single_Gunshot,8/12/2014,38.67,-90.23

Gunshot_or_firework,8/12/2014,38.66,-90.23

Multiple_Gunshots,8/12/2014,38.68,-90.24

Multiple_Gunshots,8/12/2014,38.68,-90.24

Single_Gunshot,8/11/2014,38.68,-90.24

Multiple_Gunshots,8/11/2014,38.68,-90.24

Multiple_Gunshots,8/11/2014,38.68,-90.27

Multiple_Gunshots,8/11/2014,38.68,-90.28

Single_Gunshot,8/10/2014,38.68,-90.24

Single_Gunshot,8/10/2014,38.67,-90.26

Multiple_Gunshots,8/10/2014,38.67,-90.24

Multiple_Gunshots,8/10/2014,38.67,-90.25

Single_Gunshot,8/10/2014,38.67,-90.25

Multiple_Gunshots,8/10/2014,38.67,-90.26

Multiple_Gunshots,8/9/2014,38.67,-90.28

Single_Gunshot,8/9/2014,38.68,-90.23

Multiple_Gunshots,8/9/2014,38.68,-90.27

Single_Gunshot,8/9/2014,38.67,-90.26

Multiple_Gunshots,8/9/2014,38.67,-90.26

Multiple_Gunshots,8/8/2014,38.68,-90.27

Multiple_Gunshots,8/8/2014,38.68,-90.26

Single_Gunshot,8/8/2014,38.67,-90.25

Gunshot_or_firework,8/8/2014,38.67,-90.23

Single_Gunshot,8/7/2014,38.68,-90.27

Single_Gunshot,8/7/2014,38.66,-90.23

Multiple_Gunshots,8/7/2014,38.67,-90.25

Single_Gunshot,8/7/2014,38.66,-90.23

Single_Gunshot,8/7/2014,38.67,-90.26

Single_Gunshot,8/6/2014,38.67,-90.26

Multiple_Gunshots,8/6/2014,38.66,-90.26

Multiple_Gunshots,8/6/2014,38.67,-90.24

Single_Gunshot,8/6/2014,38.67,-90.24

Gunshot_or_firework,8/6/2014,38.67,-90.23

Single_Gunshot,8/5/2014,38.67,-90.27

Multiple_Gunshots,8/4/2014,38.68,-90.23

Multiple_Gunshots,8/4/2014,38.68,-90.23

Multiple_Gunshots,8/4/2014,38.67,-90.25

Multiple_Gunshots,8/3/2014,38.66,-90.23

Single_Gunshot,8/3/2014,38.68,-90.24

Multiple_Gunshots,8/3/2014,38.67,-90.25

Multiple_Gunshots,8/3/2014,38.67,-90.25

Multiple_Gunshots,8/3/2014,38.67,-90.25

Multiple_Gunshots,8/3/2014,38.67,-90.25

Multiple_Gunshots,8/3/2014,38.68,-90.22

Single_Gunshot,8/3/2014,38.68,-90.27

Multiple_Gunshots,8/3/2014,38.66,-90.27

Single_Gunshot,8/3/2014,38.68,-90.24

Multiple_Gunshots,8/2/2014,38.67,-90.25

Multiple_Gunshots,8/2/2014,38.66,-90.23

Single_Gunshot,8/2/2014,38.67,-90.25

Multiple_Gunshots,8/2/2014,38.68,-90.28

Multiple_Gunshots,8/2/2014,38.67,-90.24

Multiple_Gunshots,8/2/2014,38.68,-90.25

Single_Gunshot,8/2/2014,38.67,-90.26

Single_Gunshot,8/2/2014,38.67,-90.26

Single_Gunshot,8/2/2014,38.67,-90.27

Single_Gunshot,8/2/2014,38.68,-90.24

Multiple_Gunshots,8/2/2014,38.67,-90.27

Single_Gunshot,8/2/2014,38.67,-90.23

Multiple_Gunshots,8/1/2014,38.66,-90.23

Multiple_Gunshots,8/1/2014,38.67,-90.27

Single_Gunshot,8/1/2014,38.67,-90.23

Single_Gunshot,8/1/2014,38.67,-90.23

Single_Gunshot,7/31/2014,38.67,-90.24

Single_Gunshot,7/31/2014,38.67,-90.24

Single_Gunshot,7/31/2014,38.66,-90.26

Single_Gunshot,7/30/2014,38.67,-90.23

Single_Gunshot,7/30/2014,38.67,-90.25

Single_Gunshot,7/30/2014,38.67,-90.26

Single_Gunshot,7/30/2014,38.67,-90.26

Single_Gunshot,7/29/2014,38.67,-90.23

Single_Gunshot,7/29/2014,38.67,-90.25

Multiple_Gunshots,7/29/2014,38.67,-90.27

Single_Gunshot,7/29/2014,38.67,-90.27

Single_Gunshot,7/28/2014,38.66,-90.23

Multiple_Gunshots,7/27/2014,38.68,-90.25

Multiple_Gunshots,7/27/2014,38.66,-90.25

Multiple_Gunshots,7/27/2014,38.67,-90.23

Multiple_Gunshots,7/27/2014,38.66,-90.23

Multiple_Gunshots,7/27/2014,38.66,-90.23

Multiple_Gunshots,7/27/2014,38.66,-90.23

Multiple_Gunshots,7/27/2014,38.66,-90.23

Multiple_Gunshots,7/27/2014,38.66,-90.23

Single_Gunshot,7/26/2014,38.66,-90.26

Single_Gunshot,7/26/2014,38.66,-90.25

Multiple_Gunshots,7/26/2014,38.67,-90.23

Multiple_Gunshots,7/26/2014,38.67,-90.23

Single_Gunshot,7/25/2014,38.66,-90.23

Single_Gunshot,7/25/2014,38.67,-90.23

Multiple_Gunshots,7/25/2014,38.66,-90.7

Single_Gunshot,7/24/2014,38.67,-90.24

Single_Gunshot,7/24/2014,38.67,-90.23

Multiple_Gunshots,7/23/2014,38.67,-90.23

Multiple_Gunshots,7/23/2014,38.68,-90.23

Single_Gunshot,7/23/2014,38.67,-90.26

Single_Gunshot,7/23/2014,38.67,-90.23

Multiple_Gunshots,7/23/2014,38.66,-90.26

Multiple_Gunshots,7/22/2014,38.66,-90.26

Gunshot_or_firework,7/22/2014,38.68,-90.27

Single_Gunshot,7/22/2014,38.67,-90.23

Multiple_Gunshots,7/21/2014,38.68,-90.27

Single_Gunshot,7/20/2014,38.66,-90.23

Single_Gunshot,7/20/2014,38.67,-90.26

Multiple_Gunshots,7/20/2014,38.66,-90.27

Single_Gunshot,7/19/2014,38.67,-90.27

Single_Gunshot,7/18/2014,38.67,-90.26

Multiple_Gunshots,7/18/2014,38.66,-90.23

Single_Gunshot,7/18/2014,38.67,-90.25

Multiple_Gunshots,7/17/2014,38.67,-90.24

Single_Gunshot,7/17/2014,38.67,-90.24

Single_Gunshot,7/17/2014,38.67,-90.25

Multiple_Gunshots,7/16/2014,38.66,-90.25

Single_Gunshot,7/16/2014,38.67,-90.23

Multiple_Gunshots,7/15/2014,38.66,-90.25

Single_Gunshot,7/15/2014,38.68,-90.27

Single_Gunshot,7/14/2014,38.67,-90.27

Single_Gunshot,7/14/2014,38.67,-90.27

Single_Gunshot,7/14/2014,38.68,-90.26

Multiple_Gunshots,7/13/2014,38.67,-90.23

Multiple_Gunshots,7/13/2014,38.66,-90.26

Single_Gunshot,7/13/2014,38.67,-90.25

Multiple_Gunshots,7/13/2014,38.67,-90.25

Single_Gunshot,7/13/2014,38.66,-90.26

Multiple_Gunshots,7/13/2014,38.68,-90.27

Single_Gunshot,7/13/2014,38.67,-90.24

Multiple_Gunshots,7/12/2014,38.67,-90.25

Multiple_Gunshots,7/12/2014,38.66,-90.24

Single_Gunshot,7/12/2014,38.67,-90.25

Multiple_Gunshots,7/11/2014,38.67,-90.22

Single_Gunshot,7/11/2014,38.68,-90.22

Single_Gunshot,7/11/2014,38.67,-90.24

Multiple_Gunshots,7/11/2014,38.65,-90.25

Single_Gunshot,7/11/2014,38.67,-90.26

Single_Gunshot,7/10/2014,38.66,-90.26

Single_Gunshot,7/10/2014,38.67,-90.23

Single_Gunshot,7/10/2014,38.67,-90.23

Single_Gunshot,7/9/2014,38.68,-90.26

Single_Gunshot,7/9/2014,38.67,-90.27

Multiple_Gunshots,7/9/2014,38.68,-90.24

Single_Gunshot,7/9/2014,38.67,-90.26

Single_Gunshot,7/9/2014,38.67,-90.24

Single_Gunshot,7/8/2014,38.67,-90.24

Single_Gunshot,7/8/2014,38.67,-90.24

Single_Gunshot,7/8/2014,38.66,-90.28

Multiple_Gunshots,7/6/2014,38.68,-90.28

Single_Gunshot,7/6/2014,38.67,-90.24

Multiple_Gunshots,7/6/2014,38.67,-90.23

Multiple_Gunshots,7/6/2014,38.67,-90.26

Multiple_Gunshots,7/6/2014,38.66,-90.26

Multiple_Gunshots,7/5/2014,38.66,-90.24

Multiple_Gunshots,7/5/2014,38.66,-90.23

Multiple_Gunshots,7/5/2014,38.67,-90.23

Multiple_Gunshots,7/5/2014,38.67,-90.26

Multiple_Gunshots,7/5/2014,38.67,-90.22

Multiple_Gunshots,7/4/2014,38.68,-90.26

Multiple_Gunshots,7/4/2014,38.67,-90.23

Multiple_Gunshots,7/4/2014,38.67,-90.24

Multiple_Gunshots,7/3/2014,38.67,-90.24

Multiple_Gunshots,7/3/2014,38.66,-90.26

Multiple_Gunshots,7/2/2014,38.67,-90.22

Single_Gunshot,7/2/2014,38.68,-90.23

Single_Gunshot,7/2/2014,38.68,-90.27

Multiple_Gunshots,7/2/2014,38.67,-90.25

Single_Gunshot,7/1/2014,38.67,-90.23

Single_Gunshot,7/1/2014,38.67,-90.22

Multiple_Gunshots,7/1/2014,38.67,-90.23

Multiple_Gunshots,7/1/2014,38.67,-90.23

Multiple_Gunshots,7/1/2014,38.67,-90.23

Multiple_Gunshots,7/1/2014,38.68,-90.23

Single_Gunshot,7/1/2014,38.66,-90.26

Multiple_Gunshots,7/1/2014,38.67,-90.28

Single_Gunshot,7/1/2014,38.68,-90.24

Single_Gunshot,7/1/2014,38.67,-90.23

Multiple_Gunshots,7/1/2014,38.67,-90.26

Multiple_Gunshots,6/30/2014,38.66,-90.25

Multiple_Gunshots,6/30/2014,38.66,-90.25

Multiple_Gunshots,6/30/2014,38.66,-90.27

Single_Gunshot,6/29/2014,38.68,-90.27

Single_Gunshot,6/29/2014,38.68,-90.24

Multiple_Gunshots,6/29/2014,38.67,-90.26

Multiple_Gunshots,6/29/2014,38.67,-90.28

Single_Gunshot,6/29/2014,38.67,-90.27

Multiple_Gunshots,6/29/2014,38.68,-90.24

Single_Gunshot,6/29/2014,38.67,-90.26

Single_Gunshot,6/29/2014,38.67,-90.24

Single_Gunshot,6/29/2014,38.66,-90.23

Single_Gunshot,6/29/2014,38.67,-90.24

Single_Gunshot,6/29/2014,38.67,-90.27

Single_Gunshot,6/28/2014,38.67,-90.25

Multiple_Gunshots,6/28/2014,38.66,-90.23

Single_Gunshot,6/28/2014,38.66,-90.26

Multiple_Gunshots,6/28/2014,38.67,-90.24

Multiple_Gunshots,6/28/2014,38.68,-90.29

Single_Gunshot,6/27/2014,38.66,-90.23

Single_Gunshot,6/27/2014,38.67,-90.23

Multiple_Gunshots,6/27/2014,38.66,-90.24

Multiple_Gunshots,6/26/2014,38.68,-90.27

Multiple_Gunshots,6/26/2014,38.66,-90.25

Single_Gunshot,6/26/2014,38.67,-90.23

Single_Gunshot,6/26/2014,38.65,-90.25

Multiple_Gunshots,6/25/2014,38.68,-90.23

Multiple_Gunshots,6/25/2014,38.67,-90.23

Multiple_Gunshots,6/25/2014,38.68,-90.27

Multiple_Gunshots,6/25/2014,38.68,-90.23

Multiple_Gunshots,6/25/2014,38.68,-90.27

Single_Gunshot,6/25/2014,38.67,-90.25

Multiple_Gunshots,6/25/2014,38.67,-90.25

Multiple_Gunshots,6/24/2014,38.67,-90.24

Multiple_Gunshots,6/24/2014,38.66,-90.25

Multiple_Gunshots,6/24/2014,38.66,-90.24

Single_Gunshot,6/23/2014,38.67,-90.25

Multiple_Gunshots,6/23/2014,38.66,-90.25

Multiple_Gunshots,6/23/2014,38.66,-90.28

Single_Gunshot,6/23/2014,38.67,-90.26

Multiple_Gunshots,6/23/2014,38.68,-90.28

Multiple_Gunshots,6/23/2014,38.68,-90.28

Multiple_Gunshots,6/22/2014,38.66,-90.27

Multiple_Gunshots,6/22/2014,38.68,-90.27

Multiple_Gunshots,6/21/2014,38.66,-90.27

Multiple_Gunshots,6/21/2014,38.68,-90.28

Single_Gunshot,6/21/2014,38.68,-90.25

Multiple_Gunshots,6/21/2014,38.68,-90.25

Single_Gunshot,6/21/2014,38.66,-90.27

Single_Gunshot,6/20/2014,38.67,-90.25

Multiple_Gunshots,6/20/2014,38.67,-90.24

Single_Gunshot,6/20/2014,38.67,-90.23

Multiple_Gunshots,6/20/2014,38.69,-90.27

Single_Gunshot,6/20/2014,38.65,-90.25

Single_Gunshot,6/20/2014,38.67,-90.24

Single_Gunshot,6/20/2014,38.67,-90.24

Single_Gunshot,6/19/2014,38.67,-90.26

Single_Gunshot,6/19/2014,38.67,-90.27

Single_Gunshot,6/19/2014,38.67,-90.25

Single_Gunshot,6/19/2014,38.67,-90.27

Single_Gunshot,6/19/2014,38.67,-90.27

Single_Gunshot,6/19/2014,38.68,-90.27

Multiple_Gunshots,6/18/2014,38.68,-90.27

Gunshot_or_firework,6/18/2014,38.68,-90.27

Multiple_Gunshots,6/17/2014,38.67,-90.25

Multiple_Gunshots,6/17/2014,38.67,-90.22

Multiple_Gunshots,6/17/2014,38.67,-90.24

Single_Gunshot,6/17/2014,38.67,-90.26

Single_Gunshot,6/17/2014,38.66,-90.23

Multiple_Gunshots,6/16/2014,38.67,-90.25

Multiple_Gunshots,6/16/2014,38.68,-90.27

Multiple_Gunshots,6/15/2014,38.66,-90.27

Single_Gunshot,6/15/2014,38.67,-90.24

Multiple_Gunshots,6/15/2014,38.66,-90.26

